Experiment_timestamp, Model_nickname, Backend, GPU_name, GPU_num, Parallel, Model_data_type, Batch, In_token, Out_token, T_prefill(ms), T_decode(ms), THT_decode(token/s), GPU_power(W)
2024.12.04-13:51:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 4    , 1       , 2048     , 47.294       , 97950.987   , 83.634             , 349.221
2024.12.04-13:52:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 5    , 1       , 2048     , 37.028       , 76027.050   , 134.689            , 391.329
2024.12.04-13:54:03 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 6    , 1       , 2048     , 36.661       , 76492.050   , 160.644            , 396.419
2024.12.04-13:55:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 7    , 1       , 2048     , 37.568       , 77241.838   , 185.599            , 392.967
2024.12.04-13:56:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 8    , 1       , 2048     , 38.100       , 77567.861   , 211.222            , 393.791
2024.12.04-13:57:54 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 9    , 1       , 2048     , 38.750       , 76740.140   , 240.187            , 393.449
2024.12.04-13:59:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 10   , 1       , 2048     , 37.788       , 77255.955   , 265.093            , 395.104
2024.12.04-14:00:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 11   , 1       , 2048     , 39.302       , 77538.729   , 290.539            , 392.676
2024.12.04-14:01:48 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 12   , 1       , 2048     , 38.736       , 77831.210   , 315.760            , 393.134
2024.12.04-14:03:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 13   , 1       , 2048     , 39.655       , 78192.314   , 340.494            , 393.367
2024.12.04-14:04:28 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 14   , 1       , 2048     , 39.659       , 82092.224   , 349.266            , 396.213
2024.12.04-14:05:50 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 15   , 1       , 2048     , 41.207       , 82215.754   , 373.651            , 396.801
2024.12.04-14:07:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 16   , 1       , 2048     , 40.060       , 82450.206   , 397.428            , 394.817
2024.12.04-14:08:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 17   , 1       , 2048     , 45.477       , 93567.804   , 372.094            , 397.419
2024.12.04-14:10:21 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 18   , 1       , 2048     , 46.474       , 93935.463   , 392.440            , 396.764
2024.12.04-14:11:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 19   , 1       , 2048     , 46.284       , 94350.685   , 412.419            , 397.977
2024.12.04-14:13:30 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 20   , 1       , 2048     , 48.719       , 94602.367   , 432.970            , 397.451
2024.12.04-14:15:05 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 2048     , 46.855       , 94898.035   , 453.202            , 396.928
2024.12.04-14:16:41 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 2048     , 49.063       , 95166.351   , 473.445            , 396.892
2024.12.04-14:18:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 2048     , 50.046       , 95452.016   , 493.484            , 397.527
2024.12.04-14:19:52 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 2048     , 49.563       , 96041.163   , 511.781            , 395.956
2024.12.04-14:21:29 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 25   , 1       , 2048     , 50.308       , 96661.004   , 529.686            , 398.962
2024.12.04-14:23:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 26   , 1       , 2048     , 48.691       , 96874.520   , 549.659            , 399.119
2024.12.04-14:24:43 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 27   , 1       , 2048     , 50.650       , 96444.553   , 573.345            , 394.686
2024.12.04-14:26:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 28   , 1       , 2048     , 49.694       , 99357.157   , 577.150            , 395.363
2024.12.04-14:28:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 29   , 1       , 2048     , 50.462       , 99852.468   , 594.798            , 396.121
2024.12.04-14:29:43 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 30   , 1       , 2048     , 50.157       , 100204.968  , 613.143            , 397.682
2024.12.04-14:31:23 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 31   , 1       , 2048     , 50.222       , 100308.137  , 632.930            , 397.387
2024.12.04-14:33:04 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 32   , 1       , 2048     , 51.572       , 100449.404  , 652.428            , 398.517
2024.12.04-14:35:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 33   , 1       , 2048     , 68.513       , 133135.862  , 507.632            , 393.752
2024.12.04-14:37:31 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 34   , 1       , 2048     , 67.725       , 133343.634  , 522.200            , 394.158
2024.12.04-14:39:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 35   , 1       , 2048     , 67.299       , 133977.389  , 535.016            , 394.842
2024.12.04-14:42:00 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 36   , 1       , 2048     , 68.019       , 134371.591  , 548.687            , 393.838
2024.12.04-14:44:14 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 37   , 1       , 2048     , 68.719       , 134366.734  , 563.949            , 395.963
2024.12.04-14:46:29 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 38   , 1       , 2048     , 67.907       , 134988.077  , 576.525            , 394.570
2024.12.04-14:48:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 39   , 1       , 2048     , 71.666       , 135584.037  , 589.096            , 396.123
2024.12.04-14:51:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 40   , 1       , 2048     , 71.074       , 135655.332  , 603.883            , 395.008
2024.12.04-14:53:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 41   , 1       , 2048     , 87.759       , 138307.022  , 607.113            , 396.397
2024.12.04-14:55:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 42   , 1       , 2048     , 73.860       , 138960.125  , 618.998            , 396.029
2024.12.04-14:57:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 43   , 1       , 2048     , 70.694       , 139074.665  , 633.214            , 397.302
2024.12.04-15:00:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 44   , 1       , 2048     , 72.491       , 139367.993  , 646.576            , 397.533
2024.12.04-15:02:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 45   , 1       , 2048     , 70.037       , 139906.651  , 658.725            , 397.281
2024.12.04-15:04:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 46   , 1       , 2048     , 70.987       , 140054.873  , 672.651            , 395.947
2024.12.04-15:07:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 47   , 1       , 2048     , 71.254       , 140196.824  , 686.578            , 398.165
2024.12.04-15:09:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 48   , 1       , 2048     , 71.701       , 140765.627  , 698.352            , 397.452
2024.12.04-15:12:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 49   , 1       , 2048     , 73.621       , 140892.192  , 712.261            , 396.732
2024.12.04-15:14:23 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 50   , 1       , 2048     , 73.131       , 141580.541  , 723.263            , 397.818
2024.12.04-15:16:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 51   , 1       , 2048     , 73.597       , 141609.434  , 737.578            , 396.301
2024.12.04-15:19:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 52   , 1       , 2048     , 74.149       , 141803.898  , 751.009            , 395.962
2024.12.04-15:21:29 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 53   , 1       , 2048     , 75.254       , 142476.981  , 761.835            , 396.004
2024.12.04-15:23:52 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 54   , 1       , 2048     , 74.556       , 142847.788  , 774.195            , 397.278
2024.12.04-15:26:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 55   , 1       , 2048     , 77.021       , 144961.604  , 777.033            , 396.053
2024.12.04-15:28:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 56   , 1       , 2048     , 75.867       , 146222.258  , 784.340            , 396.320
2024.12.04-15:31:11 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 57   , 1       , 2048     , 76.544       , 146361.987  , 797.584            , 396.276
2024.12.04-15:33:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 58   , 1       , 2048     , 76.623       , 146875.705  , 808.738            , 397.274
2024.12.04-15:36:05 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 59   , 1       , 2048     , 84.833       , 147230.651  , 820.699            , 398.563
2024.12.04-15:38:33 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 60   , 1       , 2048     , 77.483       , 147238.079  , 834.567            , 397.043
2024.12.04-15:41:01 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 61   , 1       , 2048     , 76.849       , 147670.682  , 845.991            , 397.144
2024.12.04-15:43:29 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 62   , 1       , 2048     , 77.029       , 148324.924  , 856.067            , 397.789
2024.12.04-15:45:57 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 63   , 1       , 2048     , 81.016       , 147827.718  , 872.800            , 396.588
2024.12.04-15:48:26 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 64   , 1       , 2048     , 78.221       , 148250.576  , 884.125            , 396.742
2024.12.04-15:52:14 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 65   , 1       , 2048     , 120.912      , 228016.494  , 583.817            , 397.743
2024.12.04-15:56:03 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 66   , 1       , 2048     , 117.217      , 228199.923  , 592.323            , 398.122
2024.12.04-15:59:52 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 67   , 1       , 2048     , 118.348      , 228411.980  , 600.739            , 397.823
2024.12.04-16:03:43 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 68   , 1       , 2048     , 116.824      , 231192.582  , 602.372            , 397.951
2024.12.04-16:07:35 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 69   , 1       , 2048     , 119.806      , 231504.413  , 610.407            , 397.468
2024.12.04-16:11:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 70   , 1       , 2048     , 119.428      , 231849.618  , 618.332            , 397.658
2024.12.04-16:15:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 71   , 1       , 2048     , 118.215      , 231658.441  , 627.683            , 396.803
2024.12.04-16:19:11 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 72   , 1       , 2048     , 118.867      , 231880.430  , 635.914            , 397.407
2024.12.04-16:23:04 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 73   , 1       , 2048     , 118.861      , 232282.702  , 643.630            , 397.492
2024.12.04-16:26:57 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 74   , 1       , 2048     , 119.682      , 232735.693  , 651.176            , 396.955
2024.12.04-16:30:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 75   , 1       , 2048     , 122.705      , 233035.982  , 659.126            , 397.151
2024.12.04-16:34:44 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 76   , 1       , 2048     , 120.332      , 233047.074  , 667.882            , 397.359
2024.12.04-16:38:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 77   , 1       , 2048     , 121.427      , 233448.057  , 675.508            , 397.195
2024.12.04-16:42:32 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 78   , 1       , 2048     , 121.052      , 234108.557  , 682.350            , 397.817
2024.12.04-16:46:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 79   , 1       , 2048     , 122.426      , 234253.652  , 690.670            , 397.762
2024.12.04-16:50:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 80   , 1       , 2048     , 130.148      , 234412.070  , 698.940            , 398.089
2024.12.04-16:54:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 81   , 1       , 2048     , 120.621      , 235300.051  , 705.006            , 397.299
2024.12.04-16:58:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 82   , 1       , 2048     , 125.284      , 237215.810  , 707.946            , 397.558
2024.12.04-17:02:14 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 83   , 1       , 2048     , 123.891      , 238427.766  , 712.937            , 397.116
2024.12.04-17:06:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 84   , 1       , 2048     , 122.903      , 238462.269  , 721.422            , 397.562
2024.12.04-17:10:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 85   , 1       , 2048     , 123.931      , 238882.709  , 728.726            , 397.780
2024.12.04-17:14:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 86   , 1       , 2048     , 139.618      , 239746.288  , 734.643            , 397.260
2024.12.04-17:18:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 87   , 1       , 2048     , 125.846      , 239735.483  , 743.219            , 397.342
2024.12.04-17:22:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 88   , 1       , 2048     , 124.747      , 240057.972  , 750.752            , 397.861
2024.12.04-17:26:14 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 89   , 1       , 2048     , 128.077      , 240609.423  , 757.543            , 397.962
2024.12.04-17:30:15 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 90   , 1       , 2048     , 125.299      , 240264.888  , 767.153            , 397.512
2024.12.04-17:34:16 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 91   , 1       , 2048     , 125.066      , 241206.716  , 772.648            , 397.765
2024.12.04-17:38:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 92   , 1       , 2048     , 125.954      , 240998.608  , 781.814            , 398.111
2024.12.04-17:42:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 93   , 1       , 2048     , 126.492      , 241544.618  , 788.525            , 397.551
2024.12.04-17:46:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 94   , 1       , 2048     , 130.898      , 241897.899  , 795.840            , 397.063
2024.12.04-17:50:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 95   , 1       , 2048     , 130.378      , 244561.856  , 795.545            , 398.049
2024.12.04-17:54:32 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 96   , 1       , 2048     , 129.980      , 244692.051  , 803.492            , 397.485
2024.12.04-17:58:37 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 97   , 1       , 2048     , 152.022      , 244705.978  , 811.815            , 397.454
2024.12.04-18:02:43 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 98   , 1       , 2048     , 128.010      , 245157.552  , 818.674            , 397.865
2024.12.04-18:06:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 99   , 1       , 2048     , 127.856      , 245553.816  , 825.693            , 398.026
2024.12.04-18:10:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 100  , 1       , 2048     , 128.857      , 246223.909  , 831.763            , 397.714
2024.12.04-18:15:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 101  , 1       , 2048     , 131.264      , 246615.361  , 838.747            , 397.791
2024.12.04-18:19:10 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 102  , 1       , 2048     , 129.074      , 246865.910  , 846.192            , 397.997
2024.12.04-18:23:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 103  , 1       , 2048     , 130.640      , 247366.032  , 852.761            , 397.922
2024.12.04-18:27:25 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 104  , 1       , 2048     , 129.470      , 247178.358  , 861.694            , 398.304
2024.12.04-18:31:34 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 105  , 1       , 2048     , 131.022      , 248141.368  , 866.603            , 396.771
2024.12.04-18:35:42 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 106  , 1       , 2048     , 133.934      , 248073.191  , 875.097            , 397.165
2024.12.04-18:39:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 107  , 1       , 2048     , 131.420      , 248581.252  , 881.547            , 397.653
2024.12.04-18:44:00 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 108  , 1       , 2048     , 132.625      , 248959.391  , 888.434            , 397.632
2024.12.04-18:48:12 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 109  , 1       , 2048     , 133.864      , 251114.558  , 888.965            , 397.032
2024.12.04-18:52:24 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 110  , 1       , 2048     , 134.791      , 251525.443  , 895.655            , 397.768
2024.12.04-18:56:36 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 111  , 1       , 2048     , 131.801      , 251921.496  , 902.376            , 397.619
2024.12.04-19:02:04 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 112  , 1       , 2048     , 133.462      , 327095.569  , 701.251            , 382.000
2024.12.04-19:07:31 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 113  , 1       , 2048     , 133.872      , 326660.753  , 708.454            , 397.675
2024.12.04-19:13:04 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 114  , 1       , 2048     , 135.433      , 332337.504  , 702.515            , 394.309
2024.12.04-19:18:54 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 115  , 1       , 2048     , 134.418      , 350286.488  , 672.364            , 377.755
2024.12.04-19:24:22 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 116  , 1       , 2048     , 132.715      , 327587.348  , 725.205            , 396.045
2024.12.04-19:29:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 117  , 1       , 2048     , 141.481      , 328021.238  , 730.489            , 397.636
2024.12.04-19:35:20 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 118  , 1       , 2048     , 134.004      , 328867.559  , 734.837            , 396.853
2024.12.04-19:40:49 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 119  , 1       , 2048     , 133.910      , 328427.902  , 742.056            , 397.075
2024.12.04-19:46:18 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 120  , 1       , 2048     , 143.413      , 328338.150  , 748.497            , 396.431
2024.12.04-19:51:47 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 121  , 1       , 2048     , 135.958      , 328632.760  , 754.058            , 397.468
2024.12.04-19:57:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 122  , 1       , 2048     , 138.777      , 329366.036  , 758.597            , 397.195
2024.12.04-20:02:46 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 123  , 1       , 2048     , 135.847      , 329290.403  , 764.990            , 397.209
2024.12.04-20:08:17 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 124  , 1       , 2048     , 137.189      , 329837.280  , 769.931            , 397.027
2024.12.04-20:13:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 125  , 1       , 2048     , 137.282      , 333458.968  , 767.711            , 397.505
2024.12.04-20:19:24 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 126  , 1       , 2048     , 139.540      , 333355.803  , 774.092            , 397.089
2024.12.04-20:24:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 127  , 1       , 2048     , 142.389      , 333396.611  , 780.140            , 397.504
2024.12.04-20:30:43 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 128  , 1       , 2048     , 140.882      , 344314.461  , 761.351            , 397.863
2024.12.04-20:32:38 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 1    , 1       , 3072     , 35.990       , 114827.658  , 26.753             , 347.236
2024.12.04-20:34:34 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 2    , 1       , 3072     , 33.467       , 115753.713  , 53.078             , 374.211
2024.12.04-20:36:39 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 3    , 1       , 3072     , 37.262       , 125591.683  , 73.381             , 390.784
2024.12.04-20:39:09 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 4    , 1       , 3072     , 47.706       , 149568.731  , 82.156             , 356.704
2024.12.04-20:41:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 5    , 1       , 3072     , 37.161       , 116216.394  , 132.167            , 396.360
2024.12.04-20:43:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 6    , 1       , 3072     , 37.738       , 116762.004  , 157.860            , 395.663
2024.12.04-20:45:00 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 7    , 1       , 3072     , 38.099       , 117089.166  , 183.655            , 396.623
2024.12.04-20:46:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 8    , 1       , 3072     , 37.984       , 117791.328  , 208.640            , 396.128
2024.12.04-20:48:55 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 9    , 1       , 3072     , 38.734       , 116904.703  , 236.500            , 397.206
2024.12.04-20:50:52 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 10   , 1       , 3072     , 38.828       , 117693.750  , 261.016            , 395.368
2024.12.04-20:52:51 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 11   , 1       , 3072     , 40.842       , 118211.080  , 285.862            , 393.203
2024.12.04-20:54:50 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 12   , 1       , 3072     , 40.503       , 119370.427  , 308.820            , 391.802
2024.12.04-20:56:50 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 13   , 1       , 3072     , 41.133       , 119876.024  , 333.144            , 394.609
2024.12.04-20:58:58 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 14   , 1       , 3072     , 40.426       , 127581.175  , 337.103            , 394.387
2024.12.04-21:01:06 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 15   , 1       , 3072     , 41.273       , 127933.993  , 360.186            , 397.319
2024.12.04-21:03:14 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 16   , 1       , 3072     , 40.549       , 127528.490  , 385.420            , 395.402
2024.12.04-21:05:37 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 17   , 1       , 3072     , 45.953       , 143544.031  , 363.819            , 397.508
2024.12.04-21:08:02 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 18   , 1       , 3072     , 49.440       , 144365.185  , 383.029            , 396.886
2024.12.04-21:10:27 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 19   , 1       , 3072     , 47.328       , 144956.938  , 402.658            , 398.010
2024.12.04-21:12:53 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 20   , 1       , 3072     , 48.951       , 145543.424  , 422.142            , 397.601
2024.12.04-21:15:19 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 21   , 1       , 3072     , 47.450       , 145919.159  , 442.108            , 397.072
2024.12.04-21:17:45 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 22   , 1       , 3072     , 48.957       , 146374.293  , 461.720            , 396.453
2024.12.04-21:20:13 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 23   , 1       , 3072     , 51.107       , 147129.346  , 480.231            , 397.354
2024.12.04-21:22:40 , llama3.1_70b  , trtllm , A100    , 1      , TP1PP1  , W4A16KV8G128   , 24   , 1       , 3072     , 49.595       , 147499.859  , 499.851            , 398.222
